"lg" "pos1" "pos2" "utr3"
6 "NA" "NA" TRUE
11 "NA" "NA" TRUE
21 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
21 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
6 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
21 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
18 "NA" "NA" TRUE
21 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
15 "NA" "NA" TRUE
21 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
21 "NA" "NA" TRUE
17 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
21 "NA" "NA" TRUE
11 "NA" "NA" TRUE
21 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
21 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
21 "11700105" "11700635" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
21 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "1888808" "1889025" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "10955468" "10955527" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "6987787" "6987812" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "8297010" "8297176" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
12 "7503827" "7503852" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
5 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
16 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "3306386" "3306906" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
17 "NA" "NA" TRUE
8 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
6 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
5 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
10 "NA" "NA" TRUE
11 "NA" "NA" TRUE
6 "NA" "NA" TRUE
5 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
6 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
16 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
6 "NA" "NA" TRUE
19 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
6 "NA" "NA" TRUE
20 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
16 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
10 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
8 "NA" "NA" TRUE
6 "NA" "NA" TRUE
15 "NA" "NA" TRUE
5 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
5 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
20 "NA" "NA" TRUE
5 "NA" "NA" TRUE
17 "NA" "NA" TRUE
13 "NA" "NA" TRUE
5 "NA" "NA" TRUE
8 "NA" "NA" TRUE
17 "NA" "NA" TRUE
6 "NA" "NA" TRUE
18 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
10 "NA" "NA" TRUE
5 "NA" "NA" TRUE
16 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
17 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
17 "NA" "NA" TRUE
10 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
16 "NA" "NA" TRUE
11 "NA" "NA" TRUE
17 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
6 "NA" "NA" TRUE
16 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
16 "NA" "NA" TRUE
10 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
15 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
10 "NA" "NA" TRUE
