study	sample	group	pop	ecotype	pop_alias	data_source	pooled	accession_number	barcode	seq_type	latitude	longitude
ferchaud	SRR1124786	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager20	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager21	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager22	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager23	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager24	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
ferchaud	Mariager25	1b	mariager	marine	Mariager	SRA	no	SRX437379		RAD	56.662588	9.968612
hohenlohe	hoh_bea_001	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_002	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_003	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_004	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_005	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_006	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_007	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_008	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_013	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_014	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_015	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_016	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_017	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_018	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_019	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_020	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_021	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_022	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_023	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_024	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_025	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_026	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_027	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_028	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_029	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_030	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_031	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_bea_032	1a	bear_paw_lake	freshwater	bea	SRA	no	SRP001747		RAD	61.613799	-149.7565
hohenlohe	hoh_mud_001	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_002	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_003	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_004	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_005	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_006	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_007	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_009	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_010	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_011	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_012	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_013	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_014	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_015	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_016	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_017	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_018	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_019	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_mud_020	1a	mud_lake	freshwater	mud	SRA	no	SRP001747		RAD	61.563	-148.949
hohenlohe	hoh_rab_001	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_002	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_003	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_004	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_005	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_006	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_007	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_008	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_013	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_014	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_015	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_016	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_017	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_018	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_019	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_rab_020	1b	rabbit_slough	marine	rab	SRA	no	SRP001747		RAD	61.32987	-149.151378
hohenlohe	hoh_res_001	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_002	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_003	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_004	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_005	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_006	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_007	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_008	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_009	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_010	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_011	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_012	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_013	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_014	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_015	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_016	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_017	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_018	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_019	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
hohenlohe	hoh_res_020	1b	resurrection_bay	marine	res	SRA	no	SRP001747		RAD	60.1269	-149.4065
roesti	Boot_L_D060898_f_lib19	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060899_f_lib16	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060900_f_lib5	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060901_m_lib17	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060902_f_lib18	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060903_m_lib18	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060904_m_lib18	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060905_m_lib19	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060906_f_lib19	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060907_f_lib5	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060908_f_lib5	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060909_m_lib5	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060912_m_lib9	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060913_f_lib7	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060914_m_lib10	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_D060915_m_lib11	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_G070389_f_lib7	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_G070390_m_lib12	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.36_m_lib13	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.38_m_lib13	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.39_m_lib13	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.40_f_lib7	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.41_f_lib8	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.43_f_lib11	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.44_m_lib14	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_L_n.a.45_m_lib15	NA	boot	lake	Boot_L	SRA	no	SRP007695		RAD	50.03002	-125.32274
roesti	Boot_S_D060939_m_lib15	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060940_f_lib16	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060941_f_lib10	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060944_m_lib5	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060945_f_lib11	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060946_m_lib16	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060947_m_lib17	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060948_f_lib12	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060951_f_lib13	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060952_f_lib12	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060954_m_lib18	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060955_m_lib19	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060956_f_lib13	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060957_f_lib14	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_D060958_f_lib15	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070332_f_lib19	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070333_m_lib6	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070334_m_lib19	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070335_f_lib5	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070338_f_lib5	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070339_f_lib7	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070341_m_lib5	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070342_m_lib6	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070343_m_lib7	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070349_f_lib7	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070350_m_lib8	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Boot_S_G070351_f_lib7	NA	boot	stream	Boot_S	SRA	no	SRP007695		RAD	50.02171	-125.33591
roesti	Constance_L_Ga0087_f_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0088_f_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0090_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0091_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0092_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0093_f_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0094_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0095_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0097_m_lib1	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0098_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0099_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0100_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0101_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0102_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0104_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0114_m_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0145_f_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0146_f_lib2	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0157_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0199_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0201_f_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0214_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0226_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0246_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0279_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0286_m_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_L_Ga0293_f_lib3	NA	constance	lake	Constance_L	SRA	no	SRP007695		RAD	47.33225	9.224825
roesti	Constance_S_Ga0067_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0070_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0071_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0073_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0074_m_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0075_m_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0077_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0078_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0081_f_lib1	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0082_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0084_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0120_m_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0121_m_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0122_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0144_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0158_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0159_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0160_f_lib2	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0228_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0229_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0232_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0233_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0234_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0301_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0312_f_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0313_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Constance_S_Ga0314_m_lib3	NA	constance	stream	Constance_S	SRA	no	SRP007695		RAD	47.332925	9.164238
roesti	Geneva_L_Ga0231_m_lib18	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.205218	6.543743
roesti	Geneva_L_Ga0236_f_lib14	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0237_m_lib19	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0239_m_lib5	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0245_m_lib6	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0248_f_lib15	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0251_m_lib19	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0252_m_lib5	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0253_f_lib16	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0254_f_lib17	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0255_f_lib13	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0256_m_lib6	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0257_m_lib7	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0258_m_lib8	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0263_f_lib14	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0264_f_lib15	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0266_m_lib9	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0267_f_lib16	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0268_f_lib17	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0269_f_lib8	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0270_m_lib10	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0271_f_lib9	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0272_f_lib10	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0273_m_lib11	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0274_m_lib12	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0275_f_lib11	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_L_Ga0276_f_lib11	NA	geneva	lake	Geneva_L	SRA	no	SRP007695		RAD	46.31289	6.34417
roesti	Geneva_S_Ga0200_m_lib7	NA	geneva	stream	Geneva_S	SRA	no	SRP007695		RAD	46.205218	6.543743
