pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds recomb_rate.gene_count recomb_rate.ds gene_count.ds recomb_rate.gene_count.ds group
cr stream joes stream allo S -2.91070676467956 0.0265562928198621 -0.43576944462635 -2.47397097358335 -0.00133626981694829 -0.640319959422211 0.752334839673241 0.0202663944315935 allo_S
cr stream litcampbell marine allo D -4.14287014280941 -0.206329062926886 0.200222525396363 1.55809529994015 -0.0220694936659457 0.436341408217554 -0.346742003993971 -0.154719383371787 allo_D
cr stream ln marine allo D -3.87212468665389 -0.155054251949751 0.263108783482798 2.59605094219495 -0.0734482195250813 -0.257218759101523 -0.828929428926605 0.177170348072782 allo_D
cr stream mariager marine allo D -2.21096881129462 -0.336175975854402 -0.561110671743555 -4.16652289687182 0.0883707588904145 0.591292545687623 1.43482570827346 -0.447716944259231 allo_D
cr stream mh marine allo D -3.77276268274265 -0.345345789138698 0.126268066486825 0.821247356311663 -0.0288340998362017 0.603266791290304 -0.283521842726569 0.0402387431535539 allo_D
cr stream mh white allo D -2.76849001557814 -0.483033716119059 -0.067248433749778 -1.50585141562874 0.010351141628751 0.955204195556539 0.075997219165274 -0.0265443748579192 allo_D
cr stream misty lake allo D -4.21903804820111 -0.235701796944668 -0.229421394068674 -0.189699707473678 0.0384658774677414 -1.07622740262977 0.628288098870807 -0.0519898576041044 allo_D
cr stream misty stream allo S -4.25555441601798 0.232239927502183 -0.338661480429038 -0.482992620082396 -0.0082158085246086 -2.14329097378352 0.823190600238894 0.0685869134419465 allo_S
cr stream ms marine allo D -3.89484150908299 -0.033343873790264 -0.359621225150551 1.85231214699232 0.0289488350078587 -3.6852004832275 0.455964155071201 0.115052696618296 allo_D
cr stream mud lake allo D -3.58994401253198 -0.167954890580823 -0.298935995819814 -0.589894630008792 -0.0187917576512927 0.360384803259499 0.584606960326858 -0.111879610557864 allo_D
cr stream pcr lake allo D -3.33730450172925 -0.381271906081672 -0.144124685223688 -1.24777204100238 0.0195613664656132 -0.00207325163395953 -0.37741074307993 0.0896454483698786 allo_D
cr stream pl lake allo D -6.50138674774175 0.400809811253722 0.107578786407346 5.84473406556521 -0.0628274312216507 -0.966411019591368 -1.31316296442097 0.177891490054034 allo_D
cr stream rab marine allo D -2.91941272901699 -0.499315865747543 -0.153058308468004 -0.829188561335282 0.030481596647621 0.418688809415723 0.426809955480964 -0.0814874303625309 allo_D
cr stream rb stream allo S -4.90389742740553 -0.215364445015171 -0.0611923073854201 3.81217617963526 0.0250248429593706 -0.219135209795757 -0.323402569455249 0.044795999464201 allo_S
cr stream res marine allo D -3.59667696318523 -0.13400058567724 -0.290811925149221 -2.86992788086533 0.0239669226911793 0.599202409910679 1.1046897133445 -0.238866564331708 allo_D
cr stream roberts lake allo D -4.11348944248003 -0.31976482707693 -0.228839702002377 -1.19044705103233 0.0403528199506539 0.33146515055871 0.701868627038593 -0.231753751392106 allo_D
cr stream roberts stream allo S -4.4211581852893 0.0578539674994049 -0.294862090120621 -0.902654304903809 0.0274567374117726 -0.417502948955528 0.796072247784465 -0.238374900938097 allo_S
cr stream sj marine allo D -3.9956178073999 0.0466361116026085 -0.139640773365428 0.683690075319715 -0.0126960400693908 -1.54388654031127 -0.0992550296709321 0.0773248379339331 allo_D
cr stream sk marine allo D -3.22908531390244 -0.445382230461906 0.00830230755059761 0.857699004445959 -0.000117321948355368 0.484713657247434 -0.285554997642972 0.032736776090212 allo_D
cr stream sr marine allo D -4.57975956661024 -0.163854293929371 0.254180212002538 3.97502959165399 -0.0609248677779331 -0.110272138000909 -0.789957374968422 0.15084901198799 allo_D
cr stream sr white allo D -3.77161501015987 -0.133024537859338 0.0751721960040871 2.68870983465511 -0.0428225019691704 -0.165825737653552 -0.481864455177409 0.108268879122147 allo_D
cr stream stl lake allo D -6.27692245238741 0.116923443746471 -0.00392652868023971 3.47188428983634 -0.00253201046439358 -1.20195176585739 -1.04628099659916 0.192308664805459 allo_D
cr stream wc stream allo S -3.67092546889368 -0.146955164386252 -0.203696109936285 -0.167017049005401 0.0187624865008051 -0.489369336739811 0.0473019638029712 0.0544080808312096 allo_S
cs marine al marine allo S -5.16177886773137 0.0383753496078095 0.0183299589908263 2.3237438168795 0.000139539595368199 -0.211163652209697 -0.270078215490593 0.0113201895870243 allo_S
cs marine bea lake allo D -3.26858951127778 -0.32089628435783 -0.0479546019122154 -1.12177993533523 0.0197813628010501 0.353357707422123 -0.418486422404705 0.0160364781669571 allo_D
cs marine boot lake allo D -5.17355201322194 -0.00513890306680132 0.0448880567633104 1.1761739723569 0.0235027357018371 -0.0773677339176845 0.0683118165769537 -0.135906617565382 allo_D
cs marine boot stream allo D -4.94629296947707 -0.15406476858316 0.243754644171396 2.68451490002916 -0.078204184791418 -0.544943598876977 -0.720887722806102 0.251652114179167 allo_D
cs marine cl marine allo S -6.68085008915869 0.22981631896933 0.357987437889613 4.17592733791108 -0.0594516423020631 -0.404649672626356 -0.705087509597885 0.0894229552118074 allo_S
cs marine cl white allo D -5.09859543742328 -0.00508485879983447 0.0769063174101636 2.01112763934217 -0.0195979087645831 -0.119546099727737 -0.330133494491594 0.0352791278048938 allo_D
cs marine constance lake allo D -5.04826474183932 0.237983188305897 -0.15543686111045 3.49056527614055 0.00491974661958505 -1.00153663327477 -0.327828319021307 0.0671632893092667 allo_D
cs marine constance stream allo D -4.2114179322609 0.0156754251002945 -0.259547917481502 0.579991794931197 0.0246138174115145 -0.455955240419169 0.182928073814042 -0.0116788728681115 allo_D
cs marine cp marine allo S -5.08228206144257 -0.0101469720786441 0.227836044864392 2.1406805830093 -0.0413870828335897 -0.487974843934799 -0.851712858670995 0.145677727697023 allo_S
cs marine denmark marine allo S -3.63997055716711 -0.173257058433976 -0.109972300754704 -0.72956464615416 0.0153533962509883 0.129266277088346 -0.0689720756469631 0.0275491477243784 allo_S
cs marine geneva lake allo D -5.73553755231441 0.278541990866641 0.222525497874972 4.79459210593816 -0.0670511317372122 -1.38102030137624 -1.02896713850531 0.273192295806009 allo_D
cs marine geneva stream allo D -4.74219651301961 0.0907912398749904 -0.135735310575298 1.41965623875367 0.0153327782925148 -0.686991025905042 0.0330354945264903 -7.76825000434895e-05 allo_D
cs marine hadsten lake allo D -4.32785222975163 -0.0501368537179159 0.121571461050984 0.0693287573322667 -0.0371254067778623 0.0891673664414752 -0.889579723716301 0.128249817222241 allo_D
cs marine hald lake allo D -4.65428183243711 0.138067179700591 0.218845430261823 2.03460997978205 -0.0595079143562868 -0.439298972975622 -1.35341647101575 0.202392653494133 allo_D
cs marine japan japansea allo D -4.46638436855212 0.0985591072751042 0.198795773065093 2.43763992686911 -0.170484015224461 -2.4989346804878 -1.159081248744 0.515515415885911 allo_D
cs marine japan marine allo S -4.21194265183495 0.0654765170150957 0.126047110233735 1.72350582604416 -0.0317707477223731 -0.569654944769608 -0.534915153047117 0.0984761700578692 allo_S
cs marine joes lake allo D -5.0643621638929 -0.115619312959456 0.283693567160694 2.75214923494287 -0.0868250330020431 -0.158726216185275 -0.633538849718934 0.0675723307748319 allo_D
cs marine joes stream allo D -4.17918699171608 -0.262240408520774 -0.0828987715523953 0.995709064920131 0.0439392427455657 0.225531515954702 -0.0574855978916364 -0.133407829961703 allo_D
cs marine litcampbell marine allo S -6.35680110182581 0.357298852944914 0.198442985092024 4.85892037898504 -0.161447671793766 -0.528265360106105 -0.600187572053167 0.0309521965717181 allo_S
cs marine ln marine allo S -5.29428806092397 -0.0905912539755428 0.28457734987952 2.1012279591923 -0.0429263944706259 0.260632116728074 -0.871019363612075 0.0825487260276277 allo_S
cs marine mariager marine allo S -4.68907386925218 0.0774645852389683 0.146751303486214 2.03280489014878 -0.0375505890637412 -0.246335312614836 -0.909293514634333 0.132098508099755 allo_S
cs marine mh marine allo S -7.34857816512239 0.270601790983881 0.583464371610246 3.81273643215173 -0.0764512179712677 -0.240295220574976 -1.40748053397782 0.136718513072424 allo_S
cs marine mh white allo D -8.6227072259704 0.245413127358812 0.951124783192315 9.04325064490252 -0.0690420038768576 -0.676663973806058 -2.82263550250868 0.220741158811093 allo_D
cs marine misty lake allo D -3.21959870816076 -0.451270570868121 -0.0219427103752407 -2.49817861475302 -0.016133515288316 0.508075163369113 0.2701825850185 -0.0526024302197727 allo_D
cs marine misty stream allo D -3.19869313804672 -0.695404963157823 -0.19710167971638 -2.23030919677788 0.0358096230733105 0.930265391726296 0.716875276718316 -0.136444161137643 allo_D
cs marine ms marine allo S -4.2867929406614 -0.306975143946066 0.0483750672612566 -1.90605854921929 0.013555879307935 0.390574859912266 -0.28269289795839 0.0162486197752489 allo_S
cs marine mud lake allo D -2.55095516676006 -0.121942355937959 -0.352196692639239 -5.25075875721776 0.033021439139214 0.292359427192566 1.03000507342752 -0.132973147955938 allo_D
cs marine pcr lake allo D -1.69164903458531 -0.658987421959265 -0.284180176097042 -3.87483540126304 -0.0215487246672059 -0.606615464985421 0.52115716272955 0.139754251205991 allo_D
cs marine pl lake allo D -3.39350301273361 -0.289495382325647 -0.334879911234511 0.906873323922917 0.0317451670807556 -1.63753790857579 0.210274037460449 0.119474006988284 allo_D
cs marine rab marine allo S -2.29513829452704 -0.196241584685228 -0.276862020146402 -7.70046492781243 -0.0250725151025941 0.875111407684085 0.953041141430301 -0.0249097917386135 allo_S
cs marine rb stream allo D -2.06408679299215 -0.862425502354374 -0.434031493833622 -5.79416875254481 0.0855845450550898 0.536322893538403 1.43217095863681 -0.303884434819235 allo_D
cs marine res marine allo S -2.51907408770708 -0.117546032674766 -0.323557054568014 -5.0475838624798 0.0169688470154744 0.395887353672389 0.582599859882521 -0.0438464212991321 allo_S
cs marine roberts lake allo D -3.37549552478759 -0.0988386978262292 -0.190743937708117 -3.09663569113808 0.046692173075959 0.297081225391707 0.767372530872745 -0.274939801132437 allo_D
cs marine roberts stream allo D -3.56384889678489 -0.12863823756358 -0.125215870795573 -1.78354697006572 0.0360153207358294 -0.0918099320288946 0.432019181053834 -0.154899385349348 allo_D
cs marine sj marine para S -7.76234617562019 0.380091139364716 0.244682453631167 3.49917950505449 -0.0998998857511547 -0.419918894448598 -0.126218345201131 0.112826253416532 para_S
cs marine sk marine allo S -6.49235602590449 0.15723643935528 0.190488780210731 4.0414165544201 -0.0157273741334992 -0.242163346378833 -0.444595439092374 0.0132817336067682 allo_S
cs marine sr marine allo S -7.07784874038645 0.31324494851236 0.338426181930952 7.63660954621825 -0.0695543067444256 -0.925596445585473 -1.10889749432026 0.160098946298171 allo_S
cs marine sr white allo D -5.24778715213164 0.00335338194598759 0.0133331122881927 3.8976238967416 -0.0147425192691053 -0.332483642429773 -0.342946953111424 0.0441043894147429 allo_D
cs marine stl lake allo D -3.60014274527033 -0.0400497372795678 0.19190357300844 1.4472743637851 -0.147764646860923 -2.06493186647888 -1.15177586818537 0.478929369149489 allo_D
cs marine wc stream allo D -3.48835781744967 -0.298284645467228 -0.385002284966004 -0.0836585452386448 -0.0344649776515694 -0.294762690572888 0.488680733451559 0.0686128881401947 allo_D
denmark marine al marine allo S -5.37189412878571 0.270484424959825 -0.0609220559993609 3.59294510432639 -0.00561620765613319 -1.73919327747039 0.0606752938490841 0.124286967952597 allo_S
denmark marine boot lake allo D -4.09858233739053 0.130798358774464 0.00771765701791962 -1.62662930624159 -0.0796742455911571 -0.158254361201388 0.167256784925276 0.125558337224146 allo_D
denmark marine boot stream allo D -4.16524623816229 -0.0861182295020955 -0.0215886609737369 -0.713485196768001 -0.0315393079414664 0.0386534175890736 0.0242222154676739 0.0732879718148052 allo_D
denmark marine cl marine allo S -5.63138126105537 0.341290792361634 0.00438958522337787 3.32342320002512 -0.0191078618336137 -1.52694932239653 0.0915752223019461 0.111394330179042 allo_S
denmark marine cl white allo D -4.72271906188858 0.196039782037426 -0.184013063730215 1.78047886969207 0.00829447528208371 -1.16934542840449 0.4363439222077 0.0481546365153912 allo_D
denmark marine constance lake allo D -3.38455857236219 -0.0891585232127531 -0.298078551852061 -3.90235948447879 0.0138289623082961 0.370163538781925 1.04834786452687 -0.0721197989115926 allo_D
denmark marine constance stream allo D -4.02323718834384 0.0623460324792423 -0.08611657152869 -2.47454940683529 -0.0828436695974179 0.139710826046052 0.540810793289514 0.0804358364214001 allo_D
denmark marine cp marine allo S -5.05343918804695 0.21570321285248 0.0605636776479835 2.12987054538362 -0.0357761286227894 -1.16730844946399 -0.242458906304971 0.154374791604773 allo_S
denmark marine geneva lake allo D -3.76594665808012 -0.0682919419761448 -0.239159257212128 -2.60097987697004 0.00130515269611216 0.27062268285116 0.682192340865778 -0.0216038025375867 allo_D
denmark marine geneva stream allo D -3.40046687476033 -0.0640399705104705 -0.241212524609952 -3.95521684960728 -0.00474299978181283 0.30354717275326 0.790449847864051 -0.0173878320929939 allo_D
denmark marine joes lake allo D -3.86404436524423 -0.432880544971372 0.155980163210075 1.01649191947951 -0.0176225622909797 0.452618837000886 -0.633274003150614 0.0984047415790948 allo_D
denmark marine joes stream allo D -3.55580447664295 -0.467866318454946 -0.154229625706821 -1.8726206883481 0.0322715732286169 0.685573137234146 0.577509667953156 -0.0585338854993424 allo_D
denmark marine litcampbell marine allo S -3.99527603664593 -0.187129996701568 -0.0731522949684533 -7.27907358434954 -0.0572600750922355 0.939742963745488 1.17118044860745 -0.081215528407974 allo_S
denmark marine ln marine allo S -5.26373426326882 0.22956319344325 -0.0848429783013812 2.29446093854222 -0.0076046386881342 -1.01569472596551 0.261859164078294 0.0545536486902173 allo_S
denmark marine mh marine allo S -4.38382882989007 0.270372318904996 -0.237044466823527 0.270038340430697 -0.0298605504354149 -1.05231760470005 0.470419048086145 0.129775183241425 allo_S
denmark marine mh white allo D -3.86921253448195 0.175192080000675 -0.415611830110111 -1.37151039794505 0.0291884624933105 -0.57770669839125 1.15974439568039 -0.125681804066023 allo_D
denmark marine misty lake allo D -4.32368389706517 0.0488532652554397 0.0201239671016794 1.8906852692993 -0.048312880654785 -0.459515421420617 -0.359981388743451 0.141250454914698 allo_D
denmark marine misty stream allo D -4.93311259694332 0.190130936288462 0.285465255418618 2.87925278409413 -0.133529580790604 -0.660171179036233 -0.844869779558513 0.274336484172863 allo_D
denmark marine roberts lake allo D -5.30708955759068 0.118375674924815 0.208098850134069 2.60189491374048 -0.0646392334419961 -0.479557316741894 -0.627212669534589 0.163432370956335 allo_D
denmark marine roberts stream allo D -5.20307267091993 0.298615634417223 0.250904931768175 2.92462936164554 -0.126157982354239 -1.11949967518575 -0.683966738491612 0.295618397454822 allo_D
denmark marine sk marine allo S -4.47196709350931 0.0909122803856287 -0.177480028711543 -1.31417866731174 0.00527831179330369 -0.495452692800413 0.752310916063931 -0.00402528660873196 allo_S
denmark marine sr marine allo S -4.4263299403554 0.227948041820104 -0.228979775004506 0.396533666969961 0.00828321319951678 -1.45644128078382 0.640073833689233 0.0628957565039131 allo_S
denmark marine sr white allo D -6.43659880661136 0.218402886307287 0.0864056822661558 5.11176133213095 -0.00884902967362743 -0.993412430584714 -0.226925751112606 0.0759328324998517 allo_D
geneva lake al marine allo D -5.30720736743792 0.280944455323017 0.139090176966525 1.29089568241312 -0.0292045210337426 -0.103973142934074 -0.133023324056487 -0.163491953348491 allo_D
geneva lake cl marine allo D -5.09657463718738 0.204368840022804 0.158714472299955 0.261838481966315 -0.0312001999242269 -0.138975265309045 -0.118210300344102 -0.00879468101277962 allo_D
