pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate gene_count ds group
sj marine sr marine allo S -4.95389012347093 -0.0492441320809007 -0.0378407294807743 0.409514230678929 allo_S
sj marine sr white allo D -2.52242089126085 -0.133425142374263 -0.02920966191554 -1.84863375718473 allo_D
sj marine stl lake allo D -4.56166478236857 -0.35702020252017 -0.0669412746397585 0.690751643927054 allo_D
sj marine wc stream allo D -2.14836566676014 -0.396182890587185 -0.291489186136821 -2.01336797114223 allo_D
sk marine sr marine allo S -10.825316943639 0.0303897526992458 0.256310598671286 3.00701571192129 allo_S
sk marine sr white allo D -9.84511081629385 0.0386237450793815 0.383501809656053 1.15542379112282 allo_D
sr marine sr white para D -4.67015392328464 0.0108506797128448 -0.130637499960529 -0.48586503595315 para_D
stl lake al marine allo D -2.94474536795195 -0.463896073912737 0.0332552590572478 0.0174086531551292 allo_D
stl lake bea lake allo S -3.40613794284739 -0.385720055727501 -0.122910318768385 0.0284708183350342 allo_S
stl lake boot lake allo S -4.6765354036198 -0.44161287062233 -0.0251276267014398 0.83930136306754 allo_S
stl lake boot stream allo D -3.99960843470798 -0.0172546272900633 -0.387140648212174 0.440705379040136 allo_D
stl lake cl marine allo D -3.06850993172207 -0.235093815841782 0.0846965427506755 -0.504032260864369 allo_D
stl lake cl white allo D -2.70502923763027 -0.323311204723557 0.0319850009344238 -0.449621913476259 allo_D
stl lake constance lake allo S -2.68617270684572 -0.747204640766683 0.0156277846260512 -0.835164954336631 allo_S
stl lake constance stream allo D -2.55001841484859 -0.685130256404385 -0.0116291929019525 -0.885611927817904 allo_D
stl lake cp marine allo D -2.39494714172231 -0.423080393560358 0.0313557464928576 -0.411666543738662 allo_D
stl lake denmark marine allo D -3.91544144866944 -0.137953540531431 -0.0565558537481127 0.560298604907016 allo_D
stl lake geneva lake allo S -3.35097461839836 -0.381206916588515 -0.117292437848302 -0.0466714797797175 allo_S
stl lake geneva stream allo D -2.77430685466244 -0.567567195156568 -0.080541272748104 -0.405185475787424 allo_D
stl lake hadsten lake allo S -3.24564424412236 -0.322884047214758 -0.294658898222431 0.136136328057791 allo_S
stl lake hald lake allo S -2.93102894485242 -0.488213702991292 -0.161737859053309 -0.0306778080655631 allo_S
stl lake japan japansea allo D -2.06078959153844 -1.45053840851126 -0.209592709885742 -0.376024397872301 allo_D
stl lake japan marine allo D -2.42353765915743 -1.16711963257032 -0.0975929893578305 -0.355246593660314 allo_D
stl lake joes lake allo S -4.84357691901978 -0.29294724892166 -0.0896886970593187 0.987532948066287 allo_S
stl lake joes stream allo D -4.27981720815001 -0.166598251804068 -0.16726905322494 0.458633959416891 allo_D
stl lake litcampbell marine allo D -2.78582455462661 -0.175278377440833 -0.0507504385448534 -0.397017951495327 allo_D
stl lake ln marine allo D -2.547479020491 -0.285881885961806 -0.00703436441287926 -0.423260106629706 allo_D
stl lake mariager marine allo D -3.12856724471256 -0.580632845558642 -0.137934264034278 0.0713116233201686 allo_D
stl lake mh marine allo D -3.37309327724706 -0.245807295660051 0.0124982663393644 0.116053303296752 allo_D
stl lake mh white allo D -3.27152753362324 -0.130318856211927 -0.046746669150716 0.0422496606240026 allo_D
stl lake misty lake allo S -4.09006958012223 -0.40917386408199 -0.0543453816875513 -0.033478015173326 allo_S
stl lake misty stream allo D -4.61955393976254 -0.232698872440659 -0.0841324057834105 0.13049020107976 allo_D
stl lake mud lake allo S -2.82892620872974 -0.56457936418736 -0.299417453470353 0.0886624681629862 allo_S
stl lake rab marine allo D -2.09980968935728 -0.719633914036175 0.0207554743644716 -0.818905840196379 allo_D
stl lake res marine allo D -4.2300719842495 -0.225258494648554 -0.0340898884012609 0.385812135965353 allo_D
stl lake roberts lake allo S -5.18370063905262 -0.240154056954173 -0.0831301790656723 0.756770334260598 allo_S
stl lake roberts stream allo D -4.72988328986639 -0.198614436416293 -0.139946727012981 0.31745403167852 allo_D
stl lake sk marine allo D -2.74961158443825 -0.325916600480161 -0.0506209098757382 -0.051735814799823 allo_D
stl lake sr marine allo D -2.53044597786802 -0.348161950001695 -0.00866060725756965 -0.497813763045696 allo_D
stl lake sr white allo D -2.63804652350047 -0.303726283475056 -0.0949401573779038 0.0807312927578744 allo_D
stl lake wc stream allo D -3.74288227938484 -0.293703513682628 -0.151046934458555 -0.292264621423892 allo_D
wc stream al marine allo D -2.79601828094546 -0.0826509640413854 -0.0276396936187069 -2.03288812432694 allo_D
wc stream bea lake allo D -4.00323037661331 -0.0807597878307184 -0.089094800904962 -0.0483530737879335 allo_D
wc stream boot lake allo D -5.15635422931383 0.0275773140641503 -0.0206702063851113 0.448127060581304 allo_D
wc stream boot stream allo S -5.6030324972068 0.0295523316187592 -0.00857528467343559 0.708656968269357 allo_S
wc stream cl marine allo D -3.7323429513654 0.0229543157063375 0.00610318402858001 -1.21368377442586 allo_D
wc stream cl white allo D -1.50162247400226 -0.4285390808538 0.0120559918567188 -2.92579851369712 allo_D
wc stream constance lake allo D -5.0065834844141 0.00153979308251726 -0.141045931864636 0.541441805333735 allo_D
wc stream constance stream allo S -4.91514000473794 -0.0437263960716222 -0.14546545008661 0.706919396334918 allo_S
wc stream cp marine allo D -3.08489967171614 -0.0395604419909756 -0.0451082937609462 -1.66372988526285 allo_D
wc stream denmark marine allo D -4.00063900549673 -0.0108818201499862 0.00898313413470001 -0.689195436622929 allo_D
wc stream geneva lake allo D -3.82691937450481 -0.00984880731468446 -0.0070523135933767 -1.05266482451021 allo_D
wc stream geneva stream allo S -4.26788260443842 0.000286291739478749 -0.0300282159486332 -0.612988537539338 allo_S
wc stream hadsten lake allo D -4.64680232380973 0.0105484943852735 -0.202580230802405 0.690991837561442 allo_D
wc stream hald lake allo D -4.48795715968441 0.0178765963536469 -0.107195788557625 0.364662030832366 allo_D
wc stream japan japansea allo D -3.37358663652085 -1.11406258381608 -0.0975343856482248 -0.115823613013897 allo_D
wc stream japan marine allo D -2.04751699959364 -0.340600406249316 -0.0430843706627793 -1.42562929945879 allo_D
wc stream joes lake allo D -2.49376135714736 -0.662840678070872 -0.0658147490512138 -1.53849746268628 allo_D
wc stream joes stream allo S -4.50094401605827 -0.136805761705604 -0.00427632458677188 -0.222374687097883 allo_S
wc stream litcampbell marine allo D -4.15172927628396 0.0217269132551894 -0.166522176552027 -0.668560986190777 allo_D
wc stream ln marine allo D -3.17628740798077 -0.0363623642641333 -0.0838826306724669 -1.38298600310369 allo_D
wc stream mariager marine allo D -4.61443801557082 0.0146046401180273 -0.0960148617947826 0.493620997772682 allo_D
wc stream mh marine allo D -4.74211799096841 0.0281616488094617 -0.0227781577652595 -0.258676763777096 allo_D
wc stream mh white allo D 421.150915835388 -115.912172665884 37.7137813665641 -1062.85188761742 allo_D
wc stream misty lake allo D -4.33146500813866 -0.652274733782999 0.0351477920040473 0.690417449440051 allo_D
wc stream misty stream allo S -4.5622664014521 -0.546622604408988 0.0220089684955031 0.803370933607443 allo_S
wc stream mud lake allo D -4.39222426836837 -0.01818979656084 -0.0768850387396773 0.386076405420843 allo_D
wc stream rab marine allo D -4.87631797787029 0.0392537029073593 0.0281241085248563 -0.0600421832007805 allo_D
wc stream res marine allo D -5.23609664187532 0.0135851222326233 -0.156082096832669 1.12351089047247 allo_D
wc stream roberts lake allo D -3.32568709584426 -0.412388490508732 -0.0181253060871437 -0.296554818867726 allo_D
wc stream roberts stream allo S -3.5241804243849 -0.640775794078229 0.0345607994245049 -0.224174566169308 allo_S
wc stream sk marine allo D -3.67995466698156 0.00739030897934715 0.0235307747708102 -1.61161999867418 allo_D
wc stream sr marine allo D -4.62201826664768 -0.0524140638653779 -0.0435598200326367 0.114074007511628 allo_D
wc stream sr white allo D -1.34946688250762 -0.349020600514086 -0.00518014711783028 -2.98138926651911 allo_D
