pop1 ecotype1 pop2 ecotype2 geography ecology intercept recomb_rate ds gene_count group reg1 reg2 geography2 group2
cs marine geneva stream allo D -4.2216101790155 -0.0473924151429391 0.0585610576180056 -0.153348646893318 allo_D or sl allo allo_D
cs marine hadsten lake allo D -5.02950172827617 -0.0171110609506306 0.995526188156712 -0.15683643063725 allo_D or ne allo allo_D
cs marine hald lake allo D -4.87307435501248 0.0197109718302122 0.809678980653313 -0.147438261157644 allo_D or ne allo allo_D
cs marine japan japansea allo D -3.94640573522704 -0.417297978842312 -0.210695719562524 -0.162522290187728 allo_D or jp allo allo_D
cs marine japan marine allo S -3.33693754097315 -0.112906729064292 -0.285524549670887 -0.057180725153089 allo_S or jp allo allo_S
cs marine joes lake allo D -4.20547599992288 -0.343090269675209 0.212977681867127 -0.000290375442761286 allo_D or bc allo allo_D
cs marine joes stream allo D -5.2933736214375 -0.21638835660302 1.42058208628847 -0.0823574012115741 allo_D or bc allo allo_D
cs marine litcampbell marine allo S -0.510802198987629 -2.26560198211927 -0.479771910206655 -0.922828487984454 allo_S or bc allo allo_S
cs marine ln marine allo S -4.27943037306518 -0.0623622920171693 -0.0189615873057167 -0.0191175850794849 allo_S or ns allo allo_S
cs marine mariager marine allo S -4.7974401212146 -0.0151537737167352 0.748902766292951 -0.101021022468261 allo_S or ne allo allo_S
cs marine mh marine allo S -5.3941154900428 0.0816055493804032 0.298976029070227 0.0274311504026164 allo_S or ns allo allo_S
cs marine mh white allo D -5.49017353304812 0.108183193686398 0.681466521832742 -0.0516256133570771 allo_D or ns allo allo_D
cs marine misty lake allo D -5.25470442445084 -0.264843804596366 1.28604610783982 -0.00397121660013988 allo_D or bc allo allo_D
cs marine misty stream allo D -5.373501411964 -0.32819062617973 1.52592211602846 -0.00619675645791657 allo_D or bc allo allo_D
cs marine ms marine allo S -5.73253555239556 -0.116979713765226 0.826773472959721 -0.011354682560165 allo_S or or para para_S
cs marine mud lake allo D -4.22971837701128 -0.00463800533002688 0.277462190130075 -0.104290620502157 allo_D or al allo allo_D
cs marine pcr lake allo D -3.709738657484 -0.235087418949138 0.324764372844746 -0.173329590542375 allo_D or or para para_D
cs marine pl lake allo D -4.62382193032933 -0.36553960038319 0.736872829569302 -0.126660473643505 allo_D or or para para_D
cs marine rab marine allo S -3.11471840226676 -0.0390303347286297 -0.75680351902097 -0.0776901591297599 allo_S or al allo allo_S
cs marine rb stream allo D -3.77399430537542 -0.60527919767847 -0.0370793547525535 -0.0630955640607228 allo_D or or para para_D
cs marine res marine allo S -4.56829131041375 0.0292537713128266 0.486526680499033 -0.134334195984102 allo_S or al allo allo_S
cs marine roberts lake allo D -3.97068470073747 -0.158670635679044 0.113124563984475 -0.0480012845182393 allo_D or bc allo allo_D
cs marine roberts stream allo D -4.54870018745643 -0.203094126428386 0.659690394429125 -0.0263654432397748 allo_D or bc allo allo_D
cs marine sj marine para S -5.62443727067454 0.00729149550644723 -0.318746604364475 0.0580747270257227 para_S or or para para_S
cs marine sk marine allo S -4.9599630171085 -0.00926903054050286 0.257244144632485 0.0759766913936342 allo_S or ns allo allo_S
cs marine sr marine allo S -3.99566184176447 -0.179024036743358 0.162169131499804 -0.0547482024987143 allo_S or ns allo allo_S
cs marine sr white allo D -3.2661617033776 -0.144101808132525 -0.277667564637566 -0.0953072725334036 allo_D or ns allo allo_D
cs marine stl lake allo D -3.97854768037845 -0.437090727487877 0.232391634080993 -0.128237703451776 allo_D or or para para_D
cs marine wc stream allo D -2.48683666619491 -0.202416391835836 -1.23713078528472 -0.267482517615084 allo_D or or para para_D
denmark marine al marine allo S -4.47961352969789 -0.0316147052996699 -0.567558292359371 0.101465189163408 allo_S ne ns allo allo_S
denmark marine boot lake allo D -4.67833475513634 0.00582396023127718 1.11155334696838 -0.175953862032376 allo_D ne bc allo allo_D
denmark marine boot stream allo D -5.80410275224308 -0.0829687340606405 1.28211669136521 -0.00592478858245246 allo_D ne bc allo allo_D
denmark marine cl marine allo S -4.59017014565243 -0.0369719314921659 -0.317248558094466 0.0757788219261919 allo_S ne ns allo allo_S
denmark marine cl white allo D -4.52630629928351 -0.00889040341532669 -0.256511867231994 0.0747926739977045 allo_D ne ns allo allo_D
denmark marine constance lake allo D -3.97867933688817 -0.0687424508233426 0.229359998253691 -0.029020436558281 allo_D ne sl allo allo_D
denmark marine constance stream allo D -4.64721478046081 -0.0839839486564122 0.668825023932635 0.0120287350854858 allo_D ne sl allo allo_D
