lg_bp_group,benlim_lq,benlim_paxton,benlim_priest,catchen_group1,catchen_group2,catchen_group3,fer_group1,hohenlohe_group1,hohenlohe_group2,japan_group1,roesti_boot,roesti_constance,roesti_geneva,roesti_joes,roesti_misty,roesti_roberts,russian_Ershov,russian_NilMash,whtcmn_CL,whtcmn_MH,whtcmn_SR,overalltrue.x,overallfalse.x,overalltotal,overallprop,bltrue.x,blfalse.x,bltotal,blprop,mltrue.x,mlfalse.x,mltrue2.x,mlfalse2.x,mltotal,mlprop,sltrue.x,slfalse.x,sltotal,slprop,wctrue.x,wcfalse.x,wctotal,wcprop,parallel_allpops_sig,parallel_benlim_sig,parallel_streamlake_sig,parallel_marinefresh_sig,parallel_whitecomm_sig
13_14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,1,12,13,0.076923077,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,1,3,4,0.25,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,5,0,2,7,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,0,9,9,0,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,0,2,8,0,2,3,5,0.4,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,0,6,0,2,8,0,1,4,5,0.2,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,17,0,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,20,0.05,0,3,3,0,1,5,0,2,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_28,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_30,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,1,3,0,2,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,21,21,0,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,6,0,2,8,0,1,3,4,0.25,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_33,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,4,0,2,6,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,20,0,0,3,3,0,0,6,0,2,8,0,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,1,3,0,2,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,14,0.071428571,0,3,3,0,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,16,18,0.111111111,0,3,3,0,0,6,1,1,8,0.125,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,19,19,0,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_41,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_42,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,0,13,13,0,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,19,21,0.095238095,0,3,3,0,0,6,0,2,8,0,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,19,21,0.095238095,0,3,3,0,0,6,0,2,8,0,1,5,6,0.166666667,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_47,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_49,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,1,8,9,0.111111111,0,3,3,0,0,1,0,2,3,0,0,0,0,NA,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,4,0,2,6,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_52,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,7,9,0.222222222,0,3,3,0,0,0,1,1,2,0.5,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,14,17,0.176470588,0,3,3,0,0,6,1,1,8,0.125,0,2,2,0,1,2,3,0.333333333,FALSE,FALSE,FALSE,FALSE,FALSE
13_58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,0,6,1,1,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,2,11,13,0.153846154,0,3,3,0,0,4,1,1,6,0.166666667,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18,20,0.1,0,3,3,0,1,5,0,2,8,0.125,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,5,0,2,7,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,17,19,0.105263158,0,3,3,0,0,5,1,1,7,0.142857143,0,5,5,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,6,1,1,8,0.125,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,14,16,0.125,0,3,3,0,0,3,1,1,5,0.2,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,3,11,14,0.214285714,1,2,3,0.333333333,0,4,1,1,6,0.166666667,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_68,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,3,8,11,0.272727273,1,2,3,0.333333333,0,2,1,1,4,0.25,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_69,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,11,14,0.214285714,2,1,3,0.666666667,0,3,0,2,5,0,0,2,2,0,0,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
13_71,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,5,8,13,0.384615385,2,1,3,0.666666667,0,4,1,1,6,0.166666667,1,2,3,0.333333333,0,0,0,NA,TRUE,TRUE,FALSE,FALSE,FALSE
13_75,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,8,10,0.2,0,3,3,0,0,1,1,1,3,0.333333333,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,FALSE,3,8,11,0.272727273,1,2,3,0.333333333,0,3,1,1,5,0.2,0,1,1,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_77,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,4,10,14,0.285714286,1,2,3,0.333333333,1,2,1,1,5,0.4,0,3,3,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_78,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,13,16,0.1875,1,2,3,0.333333333,0,4,1,1,6,0.166666667,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,13,16,0.1875,1,2,3,0.333333333,0,5,1,1,7,0.142857143,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,15,19,0.210526316,0,3,3,0,1,5,1,1,8,0.25,1,3,4,0.25,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,15,18,0.166666667,0,3,3,0,1,4,1,1,7,0.285714286,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_82,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5,12,17,0.294117647,1,2,3,0.333333333,1,4,2,0,7,0.428571429,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
13_83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_85,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_86,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,12,14,0.142857143,0,3,3,0,0,5,1,1,7,0.142857143,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,4,0,2,6,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,15,0.066666667,0,3,3,0,0,4,0,2,6,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_90,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,10,12,0.166666667,0,3,3,0,0,2,1,1,4,0.25,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_92,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,4,0,2,6,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,19,21,0.095238095,0,3,3,0,0,6,1,1,8,0.125,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,16,0.0625,0,3,3,0,0,5,0,2,7,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,21,0.047619048,0,3,3,0,0,6,0,2,8,0,0,6,6,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_96,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,11,0.090909091,0,3,3,0,0,2,0,2,4,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,18,0.055555556,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,17,0.058823529,0,3,3,0,0,6,0,2,8,0,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,12,0.083333333,0,3,3,0,0,3,0,2,5,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,13,0.076923077,0,3,3,0,0,3,0,2,5,0,0,1,1,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_101,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,13,16,0.1875,0,3,3,0,2,3,0,2,7,0.285714286,0,2,2,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_102,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,9,0.111111111,0,3,3,0,0,0,0,2,2,0,0,0,0,NA,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,16,19,0.157894737,0,3,3,0,0,5,0,2,7,0,2,3,5,0.4,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,19,0.052631579,0,3,3,0,0,6,0,2,8,0,0,4,4,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
13_105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,18,18,0,0,3,3,0,0,6,0,2,8,0,0,3,3,0,0,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
