"geography" "study_com" "n" "num.lg" "p.clustered"
"362" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"363" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"364" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"365" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"366" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"367" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"368" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"369" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"370" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"371" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"372" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"373" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"374" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"375" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"376" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"377" "parapatric.d" "benlim_priest" 18 19 0.947368421052632
"378" "parapatric.d" "catchen_group1" 7 21 0.333333333333333
"379" "parapatric.d" "catchen_group1" 7 21 0.333333333333333
"380" "parapatric.d" "catchen_group1" 7 21 0.333333333333333
"381" "parapatric.d" "catchen_group1" 7 21 0.333333333333333
